termPHOTOID, LATITUDE, LONGITUDE, DATETIME
36147022744, 60.140558, 24.987663, 2017:06:25 13:14:46
31354209476, 65.371950, 27.778480, 2013:07:16 17:40:09
30980684521, 60.531544, 25.165599, 2015:07:14 13:08:56
36225642094, 62.907279, 27.721724, 2017:08:10 17:41:27
36918311031, 59.677864, 22.458801, None
36917767191, 61.476650, 24.505130, 2017:09:06 07:57:30
36870427496, 60.559999, 22.455833, 2017:08:24 19:12:47
36917065561, 60.228606, 25.108952, 2004:09:06 10:51:39
36870205846, 61.891964, 29.830627, 2017:09:03 14:28:43
36250429373, 60.153161, 24.917191, 2017:09:06 05:41:52
36250429263, 60.165275, 24.943597, 2017:09:06 06:51:44
36887224862, 60.167933, 24.956669, 2017:09:06 06:55:09
36886962022, 60.864596, 26.696702, None
36886961952, 60.864596, 26.696702, None
37057151875, 60.176692, 24.919052, 2017:09:03 07:58:45
36915283441, 60.169722, 24.935555, 2017:09:05 19:10:57
36249085123, 60.169722, 24.935555, 2017:09:05 19:11:15
36915276921, 60.167222, 24.949722, 2017:09:05 17:49:16
36915276621, 60.167222, 24.949722, 2017:09:05 17:48:59
36868410346, 60.167222, 24.949722, 2017:09:05 17:49:07
36868408346, 60.167222, 24.949722, 2017:09:05 17:48:50
36868406916, 60.189166, 24.967222, 2017:09:05 17:04:55
36883493312, 60.172390, 24.940960, 2017:08:29 08:26:39
37052631165, 60.173847, 24.933836, 2015:09:26 09:39:24
37052362295, 60.168393, 24.959124, 2015:09:26 08:54:05
36881738862, 60.168243, 24.959295, 2015:09:26 08:55:17
36911146771, 60.168291, 24.959746, 2015:09:26 08:57:44
36864224526, 60.170351, 24.951077, 2015:09:26 08:37:01
36864217876, 60.170357, 24.951249, 2015:09:26 08:38:21
36655454720, 60.171237, 24.943932, 2015:09:26 08:26:35
37051210005, 62.419194, 25.977859, 2017:09:05 20:53:37
36863140236, 62.419194, 25.977859, 2017:09:05 20:41:12
36880355882, 60.451355, 22.279125, 2016:09:01 00:14:37
36880125722, 62.937626, 22.165689, 2017:09:03 13:43:11
37050638265, 62.937626, 22.165689, 2017:09:03 13:40:19
36909533981, 62.937616, 22.165710, 2017:09:03 15:05:29
36880090002, 62.937607, 22.165689, 2017:09:03 13:31:43
36909486551, 62.937616, 22.165710, 2017:09:03 13:32:53
36242927243, 62.972213, 22.517445, 2017:09:02 22:11:23
36653703650, 62.972204, 22.517445, 2017:09:02 21:12:10
36653702160, 62.972223, 22.517466, 2017:09:02 21:09:44
36653701100, 62.972223, 22.517445, 2017:09:02 21:07:58
36653699650, 62.972184, 22.517520, 2017:09:02 21:07:02
36862327316, 62.972184, 22.517520, 2017:09:02 19:51:45
36242918873, 62.972223, 22.517445, 2017:09:02 19:44:01
36909365591, 62.972233, 22.517509, 2017:09:02 19:35:36
36862316866, 62.972799, 22.516458, 2017:09:02 19:23:23
36909362181, 62.818547, 22.729210, 2017:09:02 18:28:32
36862313466, 62.818979, 22.728266, 2017:09:02 18:23:59
36909358971, 62.819077, 22.728223, 2017:09:02 17:47:17
36862312046, 62.819018, 22.728223, 2017:09:02 17:40:18
36909356791, 62.818979, 22.728223, 2017:09:02 17:38:33
36879901852, 62.818959, 22.728266, 2017:09:02 17:36:21
36909354351, 62.937656, 22.165689, 2017:09:03 14:15:37
36862307266, 62.972213, 22.517466, 2017:09:02 21:10:08
37050539995, 60.452895, 22.267029, None
36653624940, 60.175155, 24.930455, 2017:08:27 10:01:02
36907785761, 60.108328, 23.093132, 2017:08:27 12:18:20
36907785771, 60.108328, 23.093132, 2017:08:27 10:36:23
36860598866, 60.182702, 24.981640, 2017:09:05 19:00:00
37048930255, 65.129708, 25.282999, 2017:09:05 20:42:40
36241421743, 65.129708, 25.282999, 2017:09:05 20:42:20
36241123243, 61.669091, 27.935142, None
36213908814, 61.669091, 27.935142, None
36241119553, 61.669091, 27.935142, None
36651967590, 61.669091, 27.935142, None
36907693011, 61.669091, 27.935142, None
36651962870, 61.669091, 27.935142, None
36651960080, 61.669091, 27.935142, None
36651958310, 61.669091, 27.935142, None
36241108063, 61.669091, 27.935142, None
36907687591, 61.669091, 27.935142, None
36651951630, 61.669091, 27.935142, None
36241101403, 61.669091, 27.935142, None
36213890184, 61.669091, 27.935142, None
36213888514, 61.669091, 27.935142, None
36213886894, 61.669091, 27.935142, None
36213884604, 61.669091, 27.935142, None
36213881294, 61.669091, 27.935142, None
36651935960, 61.669091, 27.935142, None
36860656096, 61.669091, 27.935142, None
36241072453, 61.669091, 27.935142, None
36860650906, 61.669091, 27.935142, None
36240965763, 68.342130, 27.490768, 2017:09:01 12:18:52
36907347351, 61.492520, 23.728256, 2015:09:26 17:42:41
36859865816, 61.985712, 26.644808, None
36877337852, 60.868151, 26.703472, 2017:06:10 02:38:07
37047970415, 62.036927, 23.897666, 2017:07:29 03:40:32
36213085064, 60.371388, 22.120555, 2017:07:22 20:45:37
36859797286, 60.371388, 22.120555, 2017:07:22 20:42:20
36651183250, 60.182487, 24.883626, 2017:07:21 07:54:30
36240287723, 60.167777, 24.955000, 2017:07:07 21:57:34
36906852681, 60.438611, 22.244444, 2017:07:22 19:50:14
36240002253, 62.056388, 26.140000, 2017:07:14 18:29:57
36876717612, 60.178333, 24.928333, 2017:07:14 18:45:39
36239604793, 60.184549, 24.830272, 2017:09:04 09:32:16
37045978005, 61.533333, 24.000000, None
36649229750, 60.305000, 25.032500, None
37045832495, 61.415833, 24.181666, None
36237793763, 60.170714, 24.931518, 2017:09:05 14:09:43
36237694023, 62.931163, 22.038016, 2017:09:02 15:33:11
36648780820, 64.730498, 28.075883, 2014:03:04 13:24:43
36904400071, 61.476622, 24.505047, 2017:09:05 16:19:37
36874427432, 61.476622, 24.505047, 2017:09:05 16:20:29
36902019051, 62.205671, 25.997536, 2017:09:01 21:15:36
36871520552, 60.160747, 24.925261, 2017:08:29 10:29:45
36645672420, 63.836319, 23.129861, 2017:08:07 15:53:08
36870250812, 60.153838, 24.941786, 2017:08:30 10:55:36
36870244992, 60.153380, 24.941102, 2017:08:30 09:01:03
36870243932, 60.145233, 24.998911, 2017:08:30 09:26:22
37041084855, 60.182088, 24.914147, 2017:08:30 12:03:33
36206023524, 60.185122, 24.915669, 2017:08:30 12:52:16
36900082501, 60.182152, 24.914074, 2017:08:30 13:05:49
36206022024, 60.182152, 24.914074, 2017:08:30 13:05:50
37041161895, 60.158775, 24.931175, 2017:09:03 19:04:41
36643303430, 62.907210, 27.721316, 2017:08:10 17:07:39
36232190123, 62.810371, 23.046183, 2017:09:05 10:42:43
36230709973, 60.242644, 24.867861, 2017:09:04 12:49:03
36203356164, 61.401228, 24.622206, 2017:09:01 14:46:15
37038282585, 61.401228, 24.622206, 2017:09:01 14:45:21
36230566253, 61.401228, 24.622206, 2017:09:01 14:49:22
36867181342, 62.312814, 27.168985, 2017:09:04 15:49:15
36849681386, 60.144608, 24.986772, 2017:08:29 15:24:02
36202600184, 60.181714, 24.883518, 2017:08:27 11:19:02
36849321346, 60.181714, 24.883518, 2017:08:27 12:13:55
36202597314, 60.181609, 24.883174, 2017:08:27 12:52:33
36202596364, 60.181714, 24.883518, 2017:08:27 12:24:45
36866751072, 60.247777, 24.752777, 2017:09:03 20:34:14
36173860863, 60.142838, 24.981044, 2017:06:25 12:36:47
36638563950, 61.956098, 29.742414, 2017:09:03 19:26:22
36638557390, 61.848023, 29.968214, 2017:08:28 15:06:48
36894371841, 62.078725, 29.945983, 2017:09:04 17:01:29
36225613963, 60.202074, 24.935864, 2017:08:29 08:13:04
36223842853, 60.239575, 24.876880, 2017:09:04 12:17:21
36860481532, 60.239791, 24.876955, 2017:09:04 12:16:19
36860473312, 60.239419, 24.876188, 2017:09:04 12:15:31
36634928080, 60.239052, 24.875955, 2017:09:04 12:13:38
36842235006, 60.222830, 25.175652, 2017:08:21 17:31:21
36195024064, 60.224094, 25.186113, 2017:08:21 17:10:10
36195020704, 60.221558, 25.197919, 2017:08:21 16:54:36
36222578833, 60.221347, 25.198200, 2017:08:21 16:50:04
36222577613, 60.221347, 25.198200, 2017:08:21 16:49:24
36859242752, 60.210077, 25.176961, 2017:08:21 07:35:19
36859240292, 60.207730, 25.062355, 2017:08:20 19:10:32
36859239792, 60.174722, 25.016938, 2017:08:20 12:54:10
36889440721, 60.173733, 25.015144, 2017:08:20 12:45:48
36222572143, 60.172922, 25.015636, 2017:08:20 12:43:13
37030315425, 60.172374, 25.014519, 2017:08:20 12:39:55
36194999204, 60.186313, 25.040741, 2017:08:19 18:18:15
37030312685, 60.181480, 24.983313, 2017:08:17 14:29:01
36194996634, 60.182838, 24.988833, 2017:08:17 14:16:47
36859211282, 60.208022, 25.143355, 2017:08:14 19:37:10
36222522373, 60.159572, 25.089719, 2017:08:13 14:10:53
36859202622, 60.206008, 25.145623, 2017:08:12 18:49:09
37030258695, 60.206008, 25.145623, 2017:08:12 18:32:42
37030257575, 60.206008, 25.145623, 2017:08:12 18:26:00
36222511603, 60.206008, 25.145623, 2017:08:12 18:25:52
36859196052, 60.206008, 25.145623, 2017:08:12 18:04:33
36859175412, 60.166436, 24.959519, 2017:08:12 10:36:52
36633739300, 60.397183, 22.157760, 2017:05:29 21:31:15
36889161021, 60.139309, 24.990280, 2016:05:27 17:06:35
36194716284, 60.138988, 24.990441, 2016:05:27 17:05:47
36222250033, 64.654353, 24.718208, 2017:09:02 09:14:49
37029657145, 60.177683, 23.593482, None
36194002264, 60.170362, 24.950358, 2017:08:31 14:43:05
36632499740, 60.170362, 24.950358, 2017:08:31 14:45:57
36194000984, 60.170362, 24.950358, 2017:08:31 15:05:54
36631122440, 60.171275, 24.941368, 2017:08:13 16:34:06
36887026041, 62.972272, 22.517423, 2017:09:02 20:53:42
36887024851, 62.937607, 22.165710, 2017:09:03 14:05:16
36630719280, 60.447266, 26.939077, 2017:07:24 23:07:24
36886695331, 60.173089, 24.925103, 2017:08:13 14:38:29
36877994786, 60.243672, 24.792147, 2016:06:04 14:18:21
36887401912, 60.990760, 25.517807, None
36887396212, 60.990760, 25.517807, None
36223303134, 60.997419, 24.461917, None
36881522782, 60.170618, 24.942719, 2015:09:26 08:19:46
37051148685, 62.423684, 25.977516, 2017:09:05 20:36:44
37050581615, 60.927888, 25.635995, None
36909359661, 62.818998, 22.728266, 2017:09:02 18:21:23
36652100700, 60.109846, 23.083004, 2017:08:26 11:36:01
36860804736, 60.106916, 23.080472, 2017:08:26 12:05:13
36651443640, 60.182255, 24.922808, 2017:09:05 10:12:06
36651443090, 60.182236, 24.922663, 2017:09:05 10:11:45
36238158513, 60.170692, 24.931604, 2017:09:05 14:03:38
36210803814, 62.195833, 23.008611, None
37040088595, 62.907220, 27.721703, 2017:08:10 17:29:26
36230837803, 62.797805, 28.381275, 2017:08:28 11:25:46
36230762513, 62.602083, 29.758647, 2017:08:26 13:10:43
36230746763, 60.242561, 24.868127, 2017:09:04 12:46:43
36203525644, 60.242650, 24.867963, 2017:09:04 12:48:21
36641659170, 60.242650, 24.867963, 2017:09:04 12:48:11
37037571475, 60.181714, 24.883518, 2017:08:27 11:07:48
36202605404, 60.181714, 24.883518, 2017:08:27 11:12:31
36866850532, 60.181714, 24.883518, 2017:08:27 11:14:09
36229847973, 60.181714, 24.883518, 2017:08:27 11:10:06
36866849172, 60.181714, 24.883518, 2017:08:27 11:16:33
36866848672, 60.181714, 24.883518, 2017:08:27 11:17:30
36843451176, 60.239033, 24.875050, 2017:09:04 12:34:05
36890751441, 60.238852, 24.875113, 2017:09:04 12:33:26
36890743551, 60.239661, 24.873513, 2017:09:04 12:32:15
36635027560, 60.239547, 24.872508, 2017:09:04 12:31:15
36223872643, 60.241397, 24.871594, 2017:09:04 12:23:47
36633584630, 60.206008, 25.145623, 2017:08:12 18:01:48
36839331826, 60.145371, 24.985699, 2017:08:13 10:46:55
36630067640, 60.182138, 24.913644, 2017:08:12 16:52:33
36190477424, 65.153797, 27.846050, 2017:08:08 17:30:30
36884872651, 60.393530, 25.657872, 2017:08:14 13:59:36
36217868523, 61.004388, 24.459675, 2017:08:16 13:55:29
36190324954, 62.860054, 27.440339, 2016:07:02 12:11:04
36190255864, 62.931217, 22.036235, 2017:09:02 15:56:55
36215391363, 66.161105, 29.154391, 2017:08:09 19:56:22
36187844064, 66.160941, 29.154044, 2017:08:09 19:54:19
36187841024, 66.268463, 29.404641, 2017:08:09 11:33:42
37023403785, 66.260374, 29.417297, 2017:08:09 10:05:24
36187830994, 66.260374, 29.417297, 2017:08:09 10:03:34
36187828634, 66.260683, 29.416836, 2017:08:09 10:00:43
36215380783, 66.260958, 29.417572, 2017:08:09 09:51:21
36187822064, 66.261255, 29.417788, 2017:08:09 09:46:30
36626123800, 66.166619, 29.140297, 2017:08:08 09:42:16
37023388535, 66.166805, 29.152099, 2017:08:08 09:30:42
36882535351, 66.164994, 29.150347, 2017:08:08 09:25:32
36626120520, 66.164994, 29.150347, 2017:08:08 09:24:19
37023380695, 60.187352, 25.059005, 2017:08:03 13:29:53
36834906366, 60.170474, 24.952118, 2017:07:10 16:18:30
37022775395, 60.162572, 24.680441, 2017:09:03 20:11:23
36834106876, 60.170474, 24.952118, 2017:07:10 16:18:03
36833915086, 63.340011, 29.694061, 2017:08:14 20:51:24
36213685133, 62.845520, 23.498275, 2017:09:04 11:55:45
36213517163, 62.845775, 23.498532, 2017:09:04 12:20:52
36624299160, 60.170474, 24.952118, 2017:07:10 15:22:04
36880444771, 60.170474, 24.952118, 2017:07:10 15:21:31
36849881222, 61.057222, 28.187222, 2017:08:29 12:12:17
36880230971, 61.057905, 28.188691, 2017:08:29 13:58:05
36880228731, 61.062786, 28.186436, 2017:08:29 13:45:17
36849850912, 61.067222, 28.185277, 2017:08:29 12:41:46
36849844692, 61.067355, 28.185330, 2017:08:29 12:41:05
36849839272, 61.067302, 28.185350, 2017:08:29 12:44:06
36880213131, 61.064133, 28.186388, 2017:08:29 13:42:23
36832835586, 61.063488, 28.186200, 2017:08:29 13:42:29
37021132765, 61.068541, 28.184538, 2017:08:29 13:01:55
36212998343, 61.057905, 28.188691, 2017:08:29 13:58:12
36623889330, 61.062361, 28.184400, 2017:08:29 12:28:09
36623885620, 61.059702, 28.184563, 2017:08:29 12:23:09
36623878450, 61.062002, 28.186991, 2017:08:29 13:47:36
36832798736, 61.066844, 28.187436, 2017:08:29 13:35:03
36185367324, 61.067302, 28.185350, 2017:08:29 12:44:24
36212984303, 61.066050, 28.187088, 2017:08:29 13:37:34
36185362034, 61.059702, 28.184563, 2017:08:29 12:22:54
36185357524, 61.063488, 28.186200, 2017:08:29 13:44:25
36185353184, 61.057238, 28.187236, 2017:08:29 12:11:39
36880164311, 61.067280, 28.183936, 2017:08:29 12:39:37
36212660083, 60.175933, 24.914066, 2017:09:04 11:29:13
36212659403, 60.175933, 24.914066, 2017:09:04 11:31:14
36212658903, 60.175933, 24.914066, 2017:09:04 11:42:45
36212658653, 60.175933, 24.914066, 2017:09:04 11:43:16
36212657883, 60.175933, 24.914066, 2017:09:04 11:47:38
36212658143, 60.175933, 24.914066, 2017:09:04 11:45:18
36212657613, 60.175933, 24.914066, 2017:09:04 11:50:07
36623529620, 60.175933, 24.914066, 2017:09:04 11:52:36
36623528720, 60.175933, 24.914066, 2017:09:04 11:54:50
36623528510, 60.175933, 24.914066, 2017:09:04 11:57:01
36623527500, 60.175933, 24.914066, 2017:09:04 11:57:06
37020751405, 60.175933, 24.914066, 2017:09:04 11:57:29
36832462766, 60.142825, 24.989483, 2017:08:24 15:23:40
36849364292, 60.142958, 24.989108, 2017:08:24 15:25:40
36849363002, 60.142913, 24.989102, 2017:08:24 15:26:45
36849362222, 60.142913, 24.989102, 2017:08:24 15:26:52
36849361552, 60.140852, 24.984805, 2017:08:24 15:37:46
37020714215, 60.152894, 25.024313, 2017:08:24 15:40:49
37020713885, 60.140269, 24.984700, 2017:08:24 15:40:53
37020713325, 60.140269, 24.984700, 2017:08:24 15:40:56
37020712785, 60.138355, 24.988552, 2017:08:24 15:48:29
37020712135, 60.138130, 24.989461, 2017:08:24 16:02:11
37020711575, 60.138141, 24.989205, 2017:08:24 16:02:17
36849357302, 60.138038, 24.989772, 2017:08:24 16:02:46
36849356792, 60.138130, 24.989927, 2017:08:24 16:02:51
36849355562, 60.138363, 24.990172, 2017:08:24 16:02:58
36849355152, 60.138338, 24.990547, 2017:08:24 16:03:58
36849354272, 60.138355, 24.990580, 2017:08:24 16:04:01
36849353702, 60.138397, 24.990605, 2017:08:24 16:04:06
36849352412, 60.138225, 24.990605, 2017:08:24 16:04:44
36849352032, 60.138266, 24.990630, 2017:08:24 16:04:59
36184961654, 60.138777, 24.990419, 2017:08:24 16:07:17
36184960464, 60.138952, 24.989988, 2017:08:24 16:10:10
36184959954, 60.138397, 24.989855, 2017:08:24 16:11:53
36184959504, 60.138397, 24.989855, 2017:08:24 16:11:55
36623473090, 60.139788, 24.990172, 2017:08:24 16:16:26
36623472520, 60.144311, 24.985061, 2017:08:24 16:42:14
37020702875, 60.144311, 24.985061, 2017:08:24 16:42:19
36184956194, 60.144433, 24.984544, 2017:08:24 16:43:08
36184955774, 60.144433, 24.984544, 2017:08:24 16:43:10
36184949954, 60.138144, 24.989016, 2017:08:24 16:02:22
36192288084, 63.016497, 22.964005, 2017:09:03 00:04:05
37027717555, 63.016497, 22.964005, 2017:09:03 20:11:08
36839552796, 63.016497, 22.964005, 2017:09:03 20:24:30
36886667211, 63.016497, 22.964005, 2017:09:03 20:26:01
36192212434, 60.990575, 25.668408, 2017:09:04 13:44:27
37025864635, 62.924688, 25.814308, 2017:08:10 18:23:29
36190483554, 67.595500, 24.083319, 2017:08:05 17:27:37
36837715536, 61.785675, 23.062533, 2017:08:19 20:23:01
36217860573, 61.785675, 23.062533, 2017:08:19 20:31:24
36189223574, 61.568027, 21.485567, None
36187814624, 66.161086, 29.154608, 2017:08:08 18:14:26
36185344584, 61.059702, 28.184563, 2017:08:29 12:22:49
36185339564, 61.061063, 28.183888, 2017:08:29 12:24:38
36185334494, 61.063488, 28.186200, 2017:08:29 13:43:29
36212951883, 61.066050, 28.187088, 2017:08:29 13:37:38
36212945523, 61.067380, 28.187602, 2017:08:29 13:33:37
36880146441, 61.063488, 28.186200, 2017:08:29 13:43:32
36880143911, 61.066069, 28.183372, 2017:08:29 12:36:28
36880141931, 61.067302, 28.185350, 2017:08:29 12:45:07
36832741306, 61.058916, 28.185291, 2017:08:29 12:19:44
36832738086, 61.065183, 28.186750, 2017:08:29 13:39:39
36623823760, 61.057383, 28.188513, 2017:08:29 13:59:49
36623820420, 61.059774, 28.184638, 2017:08:29 12:21:20
36623815720, 61.067302, 28.185350, 2017:08:29 12:45:40
36623812600, 61.067302, 28.185350, 2017:08:29 12:44:20
36212910983, 61.067155, 28.185494, 2017:08:29 12:43:52
36832725396, 61.057383, 28.188513, 2017:08:29 13:58:38
36185292514, 61.066050, 28.187088, 2017:08:29 13:38:01
36185286914, 61.067302, 28.185350, 2017:08:29 12:45:10
36185281414, 61.069125, 28.186805, 2017:08:29 13:05:07
37021021045, 61.067302, 28.185350, 2017:08:29 12:45:05
36880106721, 61.058916, 28.185291, 2017:08:29 12:19:31
36212892293, 61.063488, 28.186200, 2017:08:29 13:42:45
36880101861, 61.066069, 28.183372, 2017:08:29 12:35:26
36880099661, 61.069125, 28.186805, 2017:08:29 13:05:25
36880097181, 61.057383, 28.188513, 2017:08:29 13:59:37
37020999975, 61.066050, 28.187088, 2017:08:29 13:37:27
36880090411, 61.063488, 28.186200, 2017:08:29 13:42:39
36880085141, 61.057383, 28.188513, 2017:08:29 13:59:04
36880080211, 61.067280, 28.183936, 2017:08:29 12:39:20
36880075411, 61.067280, 28.183936, 2017:08:29 12:39:16
36880070011, 61.065044, 28.183686, 2017:08:29 12:31:59
36880067561, 61.066069, 28.183372, 2017:08:29 12:36:55
36880066141, 61.058747, 28.188961, 2017:08:29 13:54:48
36880065371, 61.063488, 28.186200, 2017:08:29 13:43:58
36880064741, 61.069313, 28.187577, 2017:08:29 13:12:40
36880063901, 61.068669, 28.185169, 2017:08:29 13:00:09
37020955745, 61.061825, 28.187052, 2017:08:29 13:48:08
37020951005, 61.067227, 28.183816, 2017:08:29 12:38:52
36212847783, 61.059702, 28.184563, 2017:08:29 12:21:56
37020942825, 61.067194, 28.185391, 2017:08:29 12:46:14
37020938645, 61.067194, 28.185391, 2017:08:29 12:47:14
37020933455, 61.065047, 28.183533, 2017:08:29 12:33:19
37020930685, 61.064113, 28.183847, 2017:08:29 12:30:43
36849593882, 61.066069, 28.183372, 2017:08:29 12:36:32
36623731640, 61.067302, 28.185350, 2017:08:29 12:43:57
36212817593, 61.057383, 28.188513, 2017:08:29 13:58:31
36849576622, 61.058916, 28.185291, 2017:08:29 12:19:36
36880029291, 61.063488, 28.186200, 2017:08:29 13:43:53
37020923395, 61.067280, 28.183936, 2017:08:29 12:38:57
36880024191, 61.065047, 28.183533, 2017:08:29 12:33:12
36832659176, 61.058963, 28.185477, 2017:08:29 12:18:39
36832656556, 61.069125, 28.186805, 2017:08:29 13:05:12
36880018401, 61.065183, 28.186750, 2017:08:29 13:39:10
36623703080, 61.065183, 28.186750, 2017:08:29 13:39:05
36832646896, 61.061097, 28.187530, 2017:08:29 13:49:39
37020910035, 61.067280, 28.183936, 2017:08:29 12:40:27
36832641436, 61.067302, 28.185350, 2017:08:29 12:44:35
37020904445, 61.063488, 28.186200, 2017:08:29 13:42:53
36832637936, 61.068541, 28.184538, 2017:08:29 13:01:44
36832634616, 61.068780, 28.185752, 2017:08:29 13:29:53
36185162824, 61.066069, 28.183372, 2017:08:29 12:35:27
36185160994, 61.065730, 28.183400, 2017:08:29 12:35:14
36879990451, 61.068988, 28.182530, 2017:08:29 12:52:02
36185157464, 61.057238, 28.187236, 2017:08:29 12:12:56
36185155654, 61.055897, 28.188247, 2017:08:29 14:02:36
36185153874, 61.067355, 28.185330, 2017:08:29 12:42:26
37020884125, 61.066069, 28.183372, 2017:08:29 12:37:10
36185149504, 61.059702, 28.184563, 2017:08:29 12:21:48
36185147244, 61.059702, 28.184563, 2017:08:29 12:21:54
36185144654, 61.068988, 28.182530, 2017:08:29 12:53:33
36832609446, 61.069313, 28.187577, 2017:08:29 13:12:56
36832606886, 61.068541, 28.184538, 2017:08:29 13:00:22
36832604296, 61.069125, 28.186805, 2017:08:29 13:05:50
36623632070, 61.068963, 28.185022, 2017:08:29 12:58:45
37020869455, 61.068050, 28.186819, 2017:08:29 13:31:49
37020867235, 61.057883, 28.186105, 2017:08:29 12:16:22
37020864305, 61.063488, 28.186200, 2017:08:29 13:44:15
37020861345, 61.069088, 28.184488, 2017:08:29 12:56:05
37020858185, 61.069272, 28.187625, 2017:08:29 13:12:08
36832583526, 61.069080, 28.183533, 2017:08:29 12:54:48
36879956301, 61.064152, 28.183647, 2017:08:29 12:30:13
36185108504, 61.066844, 28.187436, 2017:08:29 13:34:55
36185104304, 61.067355, 28.185330, 2017:08:29 12:42:05
36185100584, 61.067302, 28.185350, 2017:08:29 12:45:27
36185095504, 61.061825, 28.187052, 2017:08:29 13:47:45
36185091324, 61.067280, 28.183936, 2017:08:29 12:40:22
36849503122, 61.069272, 28.187625, 2017:08:29 13:12:13
37020836095, 61.069125, 28.186805, 2017:08:29 13:05:55
36832562966, 61.057238, 28.187236, 2017:08:29 12:12:52
36623605590, 61.061783, 28.184394, 2017:08:29 12:25:41
36185070944, 61.064152, 28.183647, 2017:08:29 12:30:03
36185066954, 61.069125, 28.186805, 2017:08:29 13:05:32
36185063534, 61.067355, 28.185330, 2017:08:29 12:42:41
36185059074, 61.069180, 28.186405, 2017:08:29 13:04:47
36832546826, 61.066844, 28.187436, 2017:08:29 13:34:47
36832545206, 61.068477, 28.182827, 2017:08:29 12:51:38
36832542516, 61.064133, 28.186388, 2017:08:29 13:41:04
36849480112, 61.069313, 28.187577, 2017:08:29 13:12:19
36849476812, 61.064961, 28.183605, 2017:08:29 12:32:31
37020799335, 61.067280, 28.183936, 2017:08:29 12:40:48
37020796785, 61.068988, 28.182530, 2017:08:29 12:52:56
37020793645, 61.061825, 28.187052, 2017:08:29 13:48:16
36623571820, 61.069088, 28.184488, 2017:08:29 12:56:14
36623568960, 61.057383, 28.188513, 2017:08:29 13:58:50
36185029954, 61.067302, 28.185350, 2017:08:29 12:45:00
36185028214, 61.057883, 28.186105, 2017:08:29 12:16:52
36832521686, 61.057883, 28.186105, 2017:08:29 12:16:31
36832519756, 61.058747, 28.188961, 2017:08:29 13:54:24
36832517976, 61.068869, 28.184536, 2017:08:29 13:02:25
36832515066, 61.069372, 28.187644, 2017:08:29 13:27:23
36832512206, 61.068541, 28.184538, 2017:08:29 13:01:07
36849436992, 61.068988, 28.182530, 2017:08:29 12:53:36
36849433932, 61.065086, 28.183677, 2017:08:29 12:32:19
36849430492, 61.069080, 28.183533, 2017:08:29 12:55:20
36623541530, 61.068988, 28.182530, 2017:08:29 12:52:25
37020759825, 61.065077, 28.183700, 2017:08:29 12:32:13
36623537830, 61.067302, 28.185350, 2017:08:29 12:45:20
36623534730, 61.069080, 28.183533, 2017:08:29 12:55:21
36623530690, 61.056813, 28.188694, 2017:08:29 14:00:48
36623527600, 61.068988, 28.182530, 2017:08:29 12:52:05
36623525230, 61.068091, 28.186713, 2017:08:29 13:31:35
36623521980, 61.069313, 28.187577, 2017:08:29 13:12:51
36832489406, 61.056813, 28.188694, 2017:08:29 14:00:31
36832487446, 61.068780, 28.185752, 2017:08:29 13:29:47
36832485706, 61.067397, 28.187583, 2017:08:29 13:33:47
36832484006, 61.067302, 28.185350, 2017:08:29 12:44:13
36623510980, 61.067397, 28.187583, 2017:08:29 13:33:52
36849397892, 61.068541, 28.184538, 2017:08:29 13:01:14
36849394642, 61.066119, 28.187141, 2017:08:29 13:36:21
36849391612, 61.069266, 28.186694, 2017:08:29 13:27:34
36623507730, 61.058747, 28.188961, 2017:08:29 13:55:42
36623507100, 61.068994, 28.184688, 2017:08:29 13:03:08
36623506260, 61.069080, 28.183533, 2017:08:29 12:53:48
36623505370, 61.067355, 28.185330, 2017:08:29 12:41:42
36623504130, 61.056813, 28.188694, 2017:08:29 14:01:13
36184986174, 61.068988, 28.182530, 2017:08:29 12:52:16
36623500890, 61.064133, 28.186388, 2017:08:29 13:41:30
37020731465, 61.068997, 28.184530, 2017:08:29 13:02:50
36832467886, 61.066844, 28.187436, 2017:08:29 13:35:06
36832466716, 61.061825, 28.187052, 2017:08:29 13:47:48
36832466136, 61.061825, 28.187052, 2017:08:29 13:47:51
36832465506, 61.068091, 28.186713, 2017:08:29 13:31:24
36832464956, 61.058747, 28.188961, 2017:08:29 13:54:40
36832463166, 61.069080, 28.183533, 2017:08:29 12:54:41
36212618783, 61.057238, 28.187236, 2017:08:29 12:11:27
36212660503, 60.175933, 24.914066, 2017:09:04 11:26:50
36849363682, 60.142958, 24.989108, 2017:08:24 15:25:42
36849352962, 60.138408, 24.990600, 2017:08:24 16:04:07
36184961144, 60.138783, 24.990433, 2017:08:24 16:07:25
36184959014, 60.138366, 24.989741, 2017:08:24 16:11:58
36184949654, 60.138233, 24.990561, 2017:08:24 16:04:33
37020694265, 60.138266, 24.990630, 2017:08:24 16:04:56
36184949444, 60.138261, 24.990641, 2017:08:24 16:04:53
37020693565, 60.144455, 24.984547, 2017:08:24 16:43:19
36623522820, 60.180861, 24.949488, 2017:08:24 10:53:19
36623522370, 60.180816, 24.949638, 2017:08:24 10:53:23
36623521830, 60.173016, 24.925291, 2017:08:24 11:34:06
36623521000, 60.173016, 24.925291, 2017:08:24 11:34:20
36623520410, 60.173027, 24.925377, 2017:08:24 11:36:02
36623519460, 60.173030, 24.925361, 2017:08:24 11:36:04
